instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
False,10,4,10,False,"[1, 4, 5, 7, 8, 9, 11, 15, 21, 31, 33, 35, 40, 42, 44, 46]",1,3,37.33791345071662,R$117,10,55786466,1909.5,Real Bed,10,10,100,14841119,https://www.airbnb.com.br/rooms/14841119,10,1.0,Entire home/apt
False,,3,,False,"[2, 3, 4, 6, 8, 9, 16, 17, 28, 31, 37, 40, 42, 44, 46, 47, 56]",0,4,38.779689698383756,R$121,,115779883,,Real Bed,,,,17228330,https://www.airbnb.com.br/rooms/17228330,,,Private room
False,,4,,False,"[1, 2, 4, 5, 8, 9, 11, 17, 18, 19, 31, 33, 40, 42, 46, 47, 50]",0,3,38.459196395091325,R$120,,47705779,,Real Bed,,,,17980394,https://www.airbnb.com.br/rooms/17980394,,,Private room
True,10,2,8,False,"[2, 4, 5, 8, 11, 33]",2,4,60.0,R$187,8,14244632,,Real Bed,9,10,90,2784745,https://www.airbnb.com.br/rooms/2784745,8,,Private room
False,10,3,8,False,"[1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 14, 21, 28, 31, 39, 40, 43, 44, 67, 73]",10,5,44.54856915764745,R$139,8,26516071,2652.5,Real Bed,9,10,86,9368482,https://www.airbnb.com.br/rooms/9368482,9,1.0,Entire home/apt
True,10,1,10,False,"[3, 4, 5, 14, 16, 17, 19, 21, 28, 33, 40, 45, 46, 49, 50]",1,5,24.036997746932077,R$75,10,15815895,12860.0,Real Bed,10,10,100,15713421,https://www.airbnb.com.br/rooms/15713421,10,1.0,Private room
True,10,4,10,False,"[1, 2, 4, 5, 6, 7, 8, 9, 14, 15, 21, 28, 31, 39, 40, 43, 47, 50]",11,4,57.68879459263699,R$180,10,108668183,5507.0,Real Bed,10,10,96,16524610,https://www.airbnb.com.br/rooms/16524610,10,0.9520000219345093,Entire home/apt
False,,2,,False,"[1, 4, 5, 8, 21, 44, 49]",0,3,43.26659594447774,R$135,,25627652,3014.5,Real Bed,,,,17938866,https://www.airbnb.com.br/rooms/17938866,,1.0,Entire home/apt
False,10,2,10,False,"[1, 4, 5, 8, 9, 17, 18, 31, 35, 36, 37, 40, 44, 46, 47, 57]",2,4,18.909104894253236,R$59,10,58098589,1270.5,Real Bed,10,10,100,11203837,https://www.airbnb.com.br/rooms/11203837,10,1.0,Private room
False,,1,,False,"[1, 4, 8, 9, 21, 30, 33, 39, 40, 42, 44, 46, 49]",0,3,10.255785705357686,R$32,,43122310,3987.0,Real Bed,,,,16984445,https://www.airbnb.com.br/rooms/16984445,,1.0,Private room
True,10,4,10,False,"[1, 5, 8, 9, 11, 14, 15, 21, 28, 31, 33, 44, 46, 47]",7,3,32.04933032924277,R$100,9,2099348,2919.0,Real Bed,9,9,97,13387515,https://www.airbnb.com.br/rooms/13387515,10,1.0,Entire home/apt
True,10,2,10,False,"[1, 3, 4, 8, 9, 11, 40, 49, 50]",1,5,25.639464263394217,R$80,10,24841909,13546.0,Real Bed,10,10,100,16179801,https://www.airbnb.com.br/rooms/16179801,10,0.75,Private room
False,10,3,9,False,"[1, 2, 3, 4, 5, 8, 31, 35, 36, 38, 39, 40, 41, 42, 43, 44, 46, 47, 50]",5,5,22.43453123046994,R$70,9,25835907,1124.0,Real Bed,10,10,92,13637416,https://www.airbnb.com.br/rooms/13637416,8,1.0,Entire home/apt
True,,4,,False,"[2, 4, 5, 7, 9, 11, 14, 15, 21, 28, 31, 39, 40, 44, 46, 47]",0,5,80.12332582310692,R$250,,100359942,,Real Bed,,,,15578169,https://www.airbnb.com.br/rooms/15578169,,,Entire home/apt
True,,2,,False,"[1, 4, 5, 16, 31, 39, 40, 42]",0,3,42.94610264118531,R$134,,122187288,,Real Bed,,,,17855829,https://www.airbnb.com.br/rooms/17855829,,,Private room
False,10,4,10,False,"[1, 2, 3, 4, 5, 8, 9, 11, 14, 21, 28, 31, 35, 39, 40, 43, 46]",4,5,53.3398763581666,R$166,9,5073879,1762.5,Real Bed,10,10,90,7271843,https://www.airbnb.com.br/rooms/7271843,10,1.0,Entire home/apt
False,,3,,False,,0,3,60.57323432226884,R$189,,11780325,2881.0,Real Bed,,,,17053270,https://www.airbnb.com.br/rooms/17053270,,1.0,Entire home/apt
True,10,3,9,False,"[1, 3, 4, 5, 6, 7, 8, 9, 15, 21, 31, 33, 35, 40, 43, 44, 45, 46, 47]",3,5,56.08632807617485,R$175,10,10678181,10622.0,Real Bed,10,10,100,14442307,https://www.airbnb.com.br/rooms/14442307,9,1.0,Entire home/apt
False,10,8,8,False,"[1, 7, 8, 9, 42, 44, 46, 49, 50]",1,5,44.54856915764745,R$139,6,90246998,2845.0,Real Bed,6,10,60,16515656,https://www.airbnb.com.br/rooms/16515656,6,0.8889999985694885,Entire home/apt
True,10,1,10,False,"[2, 4, 5, 7, 9, 11, 17, 18, 31, 39, 40, 41, 44, 47, 49, 50]",1,3,24.036997746932077,R$75,10,79508373,8661.0,Real Bed,10,10,100,16834794,https://www.airbnb.com.br/rooms/16834794,10,1.0,Private room
False,9,14,8,False,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 17, 21, 25, 28, 31, 33, 34, 43, 44, 46, 47]",9,3,160.24665164621385,R$500,7,30667046,291.0,Real Bed,9,10,80,5904447,https://www.airbnb.com.br/rooms/5904447,9,1.0,Entire home/apt
False,,2,,False,"[1, 3, 4, 5, 6, 8, 9, 11, 14, 21, 28, 31, 35, 39, 40, 44, 46, 47]",2,5,35.254263362167045,R$110,,71390846,58915.0,Real Bed,,,,12973096,https://www.airbnb.com.br/rooms/12973096,,0.5,Entire home/apt
True,9,2,9,False,"[1, 2, 3, 5, 7, 8, 11, 14, 21]",7,5,57.68879459263699,R$180,8,11695668,602.5,Real Bed,10,10,90,2692220,https://www.airbnb.com.br/rooms/2692220,9,1.0,Entire home/apt
True,10,2,8,False,"[1, 4, 5, 7, 8, 9, 12, 21, 32, 40, 42, 44, 46]",1,5,41.343636124723176,R$129,10,48498255,3552.0,Real Bed,10,8,60,16630638,https://www.airbnb.com.br/rooms/16630638,10,1.0,Entire home/apt
True,10,2,10,False,"[2, 3, 4, 5, 8, 9, 11, 12, 17, 18, 28, 33]",7,5,25.639464263394217,R$80,9,1742545,1735.5,Real Bed,10,10,91,2042788,https://www.airbnb.com.br/rooms/2042788,8,1.0,Private room
True,9,4,9,False,"[1, 3, 4, 5, 6, 8, 9, 11, 14, 15, 21, 28, 30, 31, 32, 35, 39, 43, 44, 46, 47]",14,3,64.09866065848554,R$200,9,68278289,155.0,Real Bed,9,9,86,12588074,https://www.airbnb.com.br/rooms/12588074,10,0.9409999847412109,Entire home/apt
True,10,2,9,False,"[1, 4, 5, 8, 9, 11, 12, 17, 18, 28, 33]",3,5,22.43453123046994,R$70,10,1742545,1735.5,Real Bed,10,10,93,2043048,https://www.airbnb.com.br/rooms/2043048,9,1.0,Private room
True,10,2,10,False,"[1, 2, 3, 4, 8, 9, 28, 31, 33, 39, 40, 42, 43, 44, 45, 46, 47, 50]",14,4,19.229598197545663,R$60,10,55288942,303.0,Real Bed,10,10,97,16093918,https://www.airbnb.com.br/rooms/16093918,10,1.0,Private room
True,,4,,False,"[1, 2, 3, 4, 5, 8, 11, 16, 21, 30, 31, 33, 37, 39, 40, 42, 44, 46, 47, 50]",0,3,25.31897096010179,R$79,,47142201,13021.0,Real Bed,,,,16691927,https://www.airbnb.com.br/rooms/16691927,,1.0,Private room
False,10,3,10,True,"[1, 3, 4, 6, 8, 9, 11, 12, 14, 21, 28, 30, 31, 33, 37, 39, 40, 41, 43, 44, 45, 46]",56,5,16.024665164621386,R$50,9,11131497,776.0,Real Bed,10,10,95,2817534,https://www.airbnb.com.br/rooms/2817534,9,1.0,Private room
True,,5,,False,"[1, 5, 7, 8, 9, 14, 15, 21, 25, 28, 30, 31, 33, 34, 40, 44, 45, 46, 47, 57]",0,5,64.09866065848554,R$200,,44444390,22285.5,Real Bed,,,,17542758,https://www.airbnb.com.br/rooms/17542758,,1.0,Entire home/apt
True,10,4,10,False,"[1, 3, 4, 5, 8, 9, 12, 14, 21, 28, 31, 40, 42, 43, 44, 45, 46, 47]",12,5,30.44686381278063,R$95,10,93442272,5799.0,Real Bed,10,10,95,14892636,https://www.airbnb.com.br/rooms/14892636,9,0.9599999785423279,Entire home/apt
False,10,2,10,False,"[4, 6, 9, 16, 17, 19, 28, 32, 37, 40]",5,4,27.241930779856354,R$85,10,13241998,34378.0,Real Bed,10,10,100,3368398,https://www.airbnb.com.br/rooms/3368398,10,1.0,Private room
False,8,4,9,False,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 15, 21, 25, 28, 40, 43, 44, 51, 55, 57]",4,5,96.1479909877283,R$300,10,1638815,5048.5,Real Bed,10,9,100,6195507,https://www.airbnb.com.br/rooms/6195507,10,1.0,Entire home/apt
True,10,3,10,False,"[1, 2, 4, 5, 7, 8, 9, 11, 14, 15, 21, 28, 31, 33, 40, 41, 42, 43, 44, 47, 50]",3,3,80.12332582310692,R$250,10,5090063,2167.5,Real Bed,10,10,100,16663070,https://www.airbnb.com.br/rooms/16663070,10,1.0,Entire home/apt
True,,2,,False,"[4, 8, 9, 21, 33, 46, 47]",0,3,40.0,R$125,,106651689,,Real Bed,,,,16401136,https://www.airbnb.com.br/rooms/16401136,,,Private room
False,9,3,10,False,"[1, 4, 5, 7, 9, 15, 21, 31, 35, 40, 42, 44, 45, 46, 47]",7,3,101.59637714369958,R$317,9,48060867,56181.0,Real Bed,10,10,97,15865996,https://www.airbnb.com.br/rooms/15865996,10,0.7110000252723694,Private room
True,9,4,8,False,"[1, 2, 3, 4, 5, 8, 9, 11, 12, 17, 18, 19, 31, 32, 40, 41]",5,3,15.704171861328957,R$49,7,86291453,45.5,Real Bed,8,8,76,14212413,https://www.airbnb.com.br/rooms/14212413,9,1.0,Private room
True,,5,,False,"[1, 4, 5, 7, 8, 9, 15, 21, 25, 31, 32, 33, 35, 40, 42, 44, 46, 51, 55, 57]",0,5,253.18970960101788,R$790,,7523529,132.0,Real Bed,,,,17755065,https://www.airbnb.com.br/rooms/17755065,,1.0,Entire home/apt
True,10,4,10,True,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 15, 21, 28, 31, 32, 33, 35, 40, 43, 44, 45, 46, 47, 51, 55]",38,5,89.73812492187976,R$280,10,10946620,680.0,Real Bed,10,10,99,2150687,https://www.airbnb.com.br/rooms/2150687,10,1.0,Entire home/apt
False,,3,,False,"[1, 4, 5, 8, 9, 15, 21, 31, 42, 50]",0,5,38.459196395091325,R$120,,1638815,5048.5,Real Bed,,,,15898751,https://www.airbnb.com.br/rooms/15898751,,1.0,Private room
False,10,2,10,False,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 21, 28, 33, 39, 40, 42, 43, 44, 45, 46, 47, 49, 50]",9,5,20.8320647140078,R$65,10,72885106,782.0,Real Bed,10,10,100,16351192,https://www.airbnb.com.br/rooms/16351192,10,1.0,Private room
True,10,2,10,False,"[1, 4, 17, 18, 33, 40, 41, 42, 44, 49, 50]",1,5,10.576279008650115,R$33,2,86314525,392.5,Real Bed,10,10,80,15094596,https://www.airbnb.com.br/rooms/15094596,8,1.0,Private room
False,10,1,10,True,"[1, 3, 4, 8, 9, 11, 12, 14, 21, 28, 31, 33, 39, 40, 41, 43]",17,5,12.819732131697108,R$40,10,11131497,776.0,Real Bed,10,10,98,5677723,https://www.airbnb.com.br/rooms/5677723,10,1.0,Private room
True,10,4,9,False,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 21, 28, 30, 31, 39, 40, 43, 44, 45, 46, 47]",8,5,48.07399549386415,R$150,10,54599073,1914.0,Real Bed,10,10,98,15536363,https://www.airbnb.com.br/rooms/15536363,10,1.0,Entire home/apt
True,,5,,False,"[1, 4, 5, 8, 9, 15, 21, 31, 33, 34, 40]",0,3,48.07399549386415,R$150,,39163198,1298.5,Real Bed,,,,17281387,https://www.airbnb.com.br/rooms/17281387,,1.0,Private room
False,9,4,8,False,"[1, 5, 7, 8, 9, 15, 21, 31]",10,5,54.48386155971271,R$170,7,19132449,1549.5,Real Bed,10,9,88,4567540,https://www.airbnb.com.br/rooms/4567540,8,1.0,Entire home/apt
True,10,3,10,False,"[1, 4, 5, 7, 8, 9, 11, 21, 31, 40, 47]",1,5,40.06166291155346,R$125,8,97211456,4161.5,Real Bed,10,10,100,15276902,https://www.airbnb.com.br/rooms/15276902,10,1.0,Entire home/apt
False,10,3,10,True,"[1, 3, 4, 8, 21, 31, 33, 40, 44, 46, 47, 49, 50]",33,5,16.024665164621386,R$50,9,60097777,2106.0,Real Bed,9,10,95,11965268,https://www.airbnb.com.br/rooms/11965268,10,1.0,Private room
False,,5,,False,"[1, 4, 5, 7, 8, 9, 21, 31, 39]",0,3,30.44686381278063,R$95,,111855788,1069.0,Real Bed,,,,16815486,https://www.airbnb.com.br/rooms/16815486,,1.0,Entire home/apt
True,,1,,False,"[4, 8, 39, 40, 42, 44, 45, 46, 47, 49, 50]",0,5,16.345158467913812,R$51,,56454890,6744.0,Real Bed,,,,16645901,https://www.airbnb.com.br/rooms/16645901,,1.0,Private room
False,10,2,10,False,"[1, 4, 5, 7, 8, 9, 11, 21, 28, 31, 42, 44]",7,4,32.04933032924277,R$100,9,91869756,73488.0,Real Bed,10,9,97,15600108,https://www.airbnb.com.br/rooms/15600108,9,0.6000000238418579,Entire home/apt
True,10,2,10,False,"[4, 8, 11, 17, 31, 40, 41, 44, 49]",15,5,17.627131681083522,R$55,10,97315985,245.5,Real Bed,10,10,99,15810776,https://www.airbnb.com.br/rooms/15810776,10,1.0,Private room
True,9,3,9,False,"[1, 4, 5, 6, 8, 14, 21, 28, 31, 40, 43]",20,3,26.28045086997907,R$82,9,53877491,3085.0,Real Bed,9,9,85,10457030,https://www.airbnb.com.br/rooms/10457030,9,1.0,Entire home/apt
True,10,2,10,False,"[1, 4, 5, 8, 39, 40, 42, 49, 50]",2,3,31.72883702595034,R$99,10,103884155,690.0,Real Bed,10,10,100,17041518,https://www.airbnb.com.br/rooms/17041518,10,1.0,Entire home/apt
True,,4,,False,"[1, 3, 4, 5, 7, 8, 9, 15, 21, 33, 34, 40, 44, 47]",0,4,33.97229014899734,R$106,,121554524,531.0,Real Bed,,,,17792387,https://www.airbnb.com.br/rooms/17792387,,1.0,Entire home/apt
True,10,2,10,False,"[3, 4, 8, 11, 12, 14, 28, 31, 33, 39, 40, 41]",56,4,22.43453123046994,R$70,10,39878957,2809.0,Real Bed,10,10,95,7963372,https://www.airbnb.com.br/rooms/7963372,10,1.0,Private room
True,10,5,9,False,"[1, 4, 5, 7, 8, 9, 11, 12, 21, 31, 40, 44, 46, 47]",23,3,43.0,R$134,10,80786602,32600.5,Real Bed,10,10,97,13769913,https://www.airbnb.com.br/rooms/13769913,10,0.800000011920929,Entire home/apt
True,10.0,4,10.0,False,"[1, 4, 8, 9, 21, 31, 33, 38, 40, 41, 44, 45]",10,3,54.126938881397955,R$169,10.0,106930155,1500.0,Real Bed,10.0,10.0,98.0,16556561,https://www.airbnb.com.br/rooms/16556561,10.0,1.0,Entire home/apt
True,,2,,False,"[1, 4, 8, 9, 21, 31, 33, 34, 38, 40, 42, 44, 45, 46, 47, 50]",0,3,44.838884280448006,R$140,,119180324,,Real Bed,,,,17558854,https://www.airbnb.com.br/rooms/17558854,,,Entire home/apt
False,10.0,2,9.0,False,"[1, 3, 4, 8, 9, 21, 33, 39, 40, 41]",5,4,32.02777448603429,R$100,10.0,114944730,2588.0,Real Bed,10.0,10.0,100.0,17113855,https://www.airbnb.com.br/rooms/17113855,10.0,1.0,Entire home/apt
True,,2,,False,"[1, 4, 8, 11, 21, 33, 39, 40, 44, 46, 47, 49, 50]",0,3,64.05554897206858,R$200,,113813340,,Real Bed,,,,16992636,https://www.airbnb.com.br/rooms/16992636,,,Entire home/apt
True,10.0,9,10.0,False,"[1, 3, 4, 8, 9, 12, 16, 17, 18, 19, 28, 31, 33, 37, 40, 42, 44, 45, 46, 47]",3,5,18.255831457039548,R$57,10.0,90457049,1706.0,Real Bed,10.0,10.0,100.0,14588987,https://www.airbnb.com.br/rooms/14588987,10.0,0.8999999761581421,Private room
True,9.0,4,9.0,False,"[1, 2, 3, 4, 8, 9, 11, 16, 28, 33, 40]",2,4,80.06943621508572,R$250,8.0,15613537,,Real Bed,9.0,10.0,90.0,3068073,https://www.airbnb.com.br/rooms/3068073,8.0,,Entire home/apt
False,,1,,False,"[1, 4, 8, 11, 12, 31, 32, 33, 40, 41, 44, 46, 47, 50]",0,3,10.569165580391317,R$33,,96345895,,Real Bed,,,,15179044,https://www.airbnb.com.br/rooms/15179044,,,Shared room
False,10.0,8,9.0,False,"[3, 4, 8, 11, 12, 28, 31, 33, 34, 40, 46, 47]",41,4,32.02777448603429,R$100,9.0,9015262,153.0,Real Bed,9.0,10.0,90.0,3380166,https://www.airbnb.com.br/rooms/3380166,10.0,1.0,Entire home/apt
False,10.0,4,10.0,False,"[1, 4, 8, 9, 31, 33, 40, 44, 46, 47, 64]",1,4,25.942497333687772,R$81,10.0,116698091,19368.5,Real Bed,10.0,10.0,100.0,17298713,https://www.airbnb.com.br/rooms/17298713,10.0,0.875,Entire home/apt
False,10.0,1,10.0,False,"[3, 4, 8, 21]",4,3,11.209721070112002,R$35,10.0,50213116,528.0,Real Bed,10.0,10.0,100.0,10187318,https://www.airbnb.com.br/rooms/10187318,10.0,1.0,Private room
False,,2,,False,"[1, 4, 8, 31, 40, 41, 45, 46, 47, 50]",0,3,20.81805341592229,R$65,,38249476,316.0,Real Bed,,,,15754907,https://www.airbnb.com.br/rooms/15754907,,1.0,Private room
True,,5,,False,"[1, 2, 3, 4, 5, 8, 9, 12, 15, 16, 28, 30, 33, 34, 37, 38, 40, 41, 42, 44, 45, 46, 47, 57]",0,3,25.622219588827427,R$80,,82476544,3813.0,Real Bed,,,,17649364,https://www.airbnb.com.br/rooms/17649364,,1.0,Entire home/apt
True,,1,,False,"[1, 4, 8, 21, 33, 37, 39, 40, 42, 44, 45, 46, 49, 50]",0,3,18.89638694676023,R$59,,101561276,10933.0,Real Bed,,,,17602464,https://www.airbnb.com.br/rooms/17602464,,1.0,Private room
True,10.0,1,10.0,False,"[1, 3, 4, 7, 8, 9, 11, 15, 17, 21, 33, 46, 47]",8,4,15.693609498156803,R$49,9.0,94541024,3368.0,Real Bed,10.0,10.0,98.0,14994246,https://www.airbnb.com.br/rooms/14994246,10.0,1.0,Private room
True,10.0,2,10.0,False,"[1, 3, 4, 8, 9, 15, 16, 27, 33, 34, 40, 44, 45, 46, 47]",1,3,59.25138279916344,R$185,10.0,102736294,2234.5,Real Bed,10.0,10.0,100.0,15955471,https://www.airbnb.com.br/rooms/15955471,8.0,1.0,Private room
True,10.0,2,10.0,True,"[1, 3, 4, 8, 9, 11, 28, 31, 33, 40, 42, 43, 44, 45, 46, 47]",7,4,24.981664099106744,R$78,10.0,16477131,13111.0,Real Bed,10.0,10.0,100.0,10084899,https://www.airbnb.com.br/rooms/10084899,10.0,1.0,Private room
True,9.0,4,9.0,False,"[1, 3, 4, 6, 8, 17, 19, 31, 33, 39, 40, 43, 46, 47, 50, 57]",28,4,29.78583027201189,R$93,8.0,21105962,225.5,Real Bed,9.0,9.0,84.0,11057634,https://www.airbnb.com.br/rooms/11057634,9.0,1.0,Entire home/apt
True,10.0,1,10.0,False,"[1, 3, 4, 6, 8, 9, 21, 33, 49, 50]",7,4,11.209721070112002,R$35,10.0,98212625,1924.0,Real Bed,10.0,10.0,97.0,15377931,https://www.airbnb.com.br/rooms/15377931,10.0,1.0,Private room
True,10.0,4,9.0,False,"[1, 4, 5, 8, 9, 21, 40, 44, 46, 47, 51, 55]",21,3,59.25138279916344,R$185,9.0,48675413,1522.5,Real Bed,9.0,10.0,93.0,9382466,https://www.airbnb.com.br/rooms/9382466,10.0,1.0,Entire home/apt
True,9.0,1,10.0,False,"[1, 3, 4, 8, 12, 14, 17, 19, 21, 28, 31, 33, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47]",15,3,14.412498518715429,R$45,9.0,19475479,12392.0,Real Bed,9.0,9.0,87.0,4195301,https://www.airbnb.com.br/rooms/4195301,9.0,0.9639999866485596,Private room
False,10.0,1,10.0,True,"[1, 3, 4, 8, 21, 28, 31, 39, 40, 41]",24,4,13.131387539274057,R$41,10.0,10640179,2778.0,Real Bed,10.0,10.0,98.0,7108138,https://www.airbnb.com.br/rooms/7108138,10.0,0.8999999761581421,Private room
False,10.0,3,9.0,False,"[1, 2, 3, 4, 5, 7, 8, 14, 21, 28, 40, 43, 44, 47]",23,3,41.63610683184458,R$130,10.0,24727887,362.5,Real Bed,10.0,10.0,95.0,6125530,https://www.airbnb.com.br/rooms/6125530,10.0,1.0,Entire home/apt
False,10.0,5,9.0,True,"[1, 3, 4, 6, 8, 9, 11, 12, 15, 21, 31, 33, 39, 40, 44, 45, 46, 47]",31,5,60.852771523465144,R$190,9.0,49632320,481.0,Real Bed,10.0,10.0,97.0,9589020,https://www.airbnb.com.br/rooms/9589020,10.0,1.0,Entire home/apt
False,10.0,5,10.0,False,"[1, 3, 4, 7, 8, 9, 14, 21, 28, 32, 33, 40, 43, 44, 46, 47, 49, 50]",4,4,41.63610683184458,R$130,9.0,98756409,15484.5,Real Bed,10.0,10.0,95.0,16394281,https://www.airbnb.com.br/rooms/16394281,10.0,1.0,Entire home/apt
False,10.0,1,10.0,False,"[1, 4, 7, 8, 14, 17, 18, 21, 28, 33, 37, 40, 42, 44, 45, 46, 47, 49, 50]",2,3,16.013887243017145,R$50,10.0,105495991,330.0,Real Bed,10.0,10.0,100.0,17655127,https://www.airbnb.com.br/rooms/17655127,10.0,1.0,Private room
True,10.0,2,10.0,False,"[1, 2, 8, 9, 21, 28, 33, 39, 40, 41, 42, 44, 45, 46, 47, 49, 50]",8,4,12.811109794413714,R$40,10.0,103867652,3541.0,Real Bed,10.0,10.0,100.0,15986148,https://www.airbnb.com.br/rooms/15986148,10.0,1.0,Private room
True,10.0,2,10.0,False,"[1, 3, 4, 8, 16, 31, 33, 40]",4,3,15.0,R$47,10.0,102773800,954.5,Real Bed,10.0,10.0,100.0,16675283,https://www.airbnb.com.br/rooms/16675283,10.0,1.0,Private room
True,10.0,2,10.0,False,"[1, 3, 4, 8, 9, 11, 12, 17, 18, 28, 33, 39, 40, 42, 43, 44, 45, 46, 47, 49, 50]",9,3,11.209721070112002,R$35,10.0,98901471,411.5,Real Bed,10.0,10.0,96.0,15428579,https://www.airbnb.com.br/rooms/15428579,9.0,1.0,Private room
True,9.0,4,9.0,False,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 15, 21, 25, 28, 33, 34, 43, 44, 45, 46]",45,5,44.838884280448006,R$140,9.0,4951765,184.0,Real Bed,9.0,9.0,90.0,1965825,https://www.airbnb.com.br/rooms/1965825,10.0,1.0,Entire home/apt
True,10.0,3,10.0,False,"[1, 4, 5, 8, 28, 33, 40, 42, 44, 45, 46, 47, 49, 50, 56]",3,4,12.811109794413714,R$40,10.0,68942353,2029.0,Real Bed,10.0,10.0,100.0,17511994,https://www.airbnb.com.br/rooms/17511994,9.0,1.0,Private room
False,10.0,3,10.0,False,"[1, 3, 4, 6, 7, 8, 9, 12, 14, 15, 21, 28, 31, 33, 40, 41, 42, 43, 44, 46, 47]",23,4,31.707496741173944,R$99,10.0,29056947,2858.0,Real Bed,10.0,10.0,97.0,10475403,https://www.airbnb.com.br/rooms/10475403,10.0,1.0,Private room
False,10.0,2,10.0,False,"[3, 4, 7, 8, 17, 19, 37, 40, 42, 44, 49, 50]",4,5,25.622219588827427,R$80,10.0,622745,138.0,Real Bed,10.0,10.0,100.0,4351283,https://www.airbnb.com.br/rooms/4351283,10.0,1.0,Private room
True,10.0,4,10.0,False,"[1, 2, 3, 4, 8, 28, 33, 39, 44, 46, 49, 50]",8,3,27.223608313129144,R$85,10.0,106881775,670.0,Real Bed,10.0,10.0,98.0,16682433,https://www.airbnb.com.br/rooms/16682433,10.0,1.0,Entire home/apt
True,10.0,9,9.0,True,"[1, 2, 3, 4, 8, 9, 12, 28, 31, 33, 40, 41, 43, 44, 45, 46, 47]",79,5,60.852771523465144,R$190,10.0,3866268,438.0,Real Bed,9.0,10.0,95.0,1163940,https://www.airbnb.com.br/rooms/1163940,9.0,1.0,Entire home/apt
True,10.0,2,10.0,False,"[1, 3, 4, 7, 8, 9, 12, 15, 16, 17, 21, 31, 32, 33, 39, 40, 41]",7,3,24.020830864525717,R$75,10.0,108708733,354.0,Real Bed,10.0,10.0,100.0,16528350,https://www.airbnb.com.br/rooms/16528350,10.0,1.0,Private room
True,10.0,1,10.0,False,"[1, 2, 4, 8, 9, 11, 42, 44, 47, 49, 50, 57]",6,3,19.857220181341262,R$62,9.0,74115201,478.5,Real Bed,10.0,10.0,97.0,13216183,https://www.airbnb.com.br/rooms/13216183,10.0,1.0,Private room
True,10.0,4,10.0,False,"[1, 3, 4, 8, 9, 11, 14, 28, 31, 33, 39, 40, 42, 45, 46, 47, 51, 55]",22,4,22.419442140224003,R$70,9.0,15365370,4984.0,Real Bed,10.0,10.0,93.0,13069679,https://www.airbnb.com.br/rooms/13069679,9.0,1.0,Entire home/apt
True,10.0,2,10.0,False,"[1, 2, 5, 8, 9, 21, 31, 35, 38, 40]",4,4,30.42638576173257,R$95,10.0,30966762,223.0,Real Bed,10.0,10.0,100.0,16923638,https://www.airbnb.com.br/rooms/16923638,10.0,1.0,Entire home/apt
True,10.0,5,10.0,False,"[1, 2, 3, 4, 6, 8, 14, 21, 28, 39, 40, 41, 44, 45, 46, 47, 49, 50]",5,3,43.237495556146285,R$135,10.0,84145581,4861.0,Real Bed,10.0,10.0,100.0,14199879,https://www.airbnb.com.br/rooms/14199879,10.0,1.0,Entire home/apt
False,10.0,2,10.0,True,"[1, 3, 4, 8, 21, 31, 33, 40, 44, 45, 46]",45,3,22.419442140224003,R$70,10.0,50075410,1383.5,Real Bed,10.0,10.0,99.0,12245860,https://www.airbnb.com.br/rooms/12245860,10.0,1.0,Private room
True,10.0,2,10.0,False,"[9, 40]",4,3,16.013887243017145,R$50,10.0,49512914,246.0,Real Bed,10.0,10.0,100.0,14436427,https://www.airbnb.com.br/rooms/14436427,10.0,1.0,Entire home/apt
True,9.0,3,9.0,False,"[1, 3, 4, 8, 14, 21, 28, 33, 40, 41, 44, 46, 47, 49, 50]",9,5,34.589996444917034,R$108,10.0,921016,1189.5,Real Bed,9.0,9.0,93.0,11291141,https://www.airbnb.com.br/rooms/11291141,10.0,1.0,Entire home/apt
True,10.0,1,10.0,False,"[1, 2, 3, 4, 8, 14, 21, 28, 33, 39, 40, 42, 44, 45, 46, 47, 49, 50]",4,4,25.622219588827427,R$80,10.0,86063037,1068.5,Real Bed,10.0,10.0,100.0,16910037,https://www.airbnb.com.br/rooms/16910037,10.0,1.0,Private room
True,10.0,1,10.0,False,"[1, 4, 7, 8, 9, 11, 16, 21, 33, 39, 40, 42, 44, 45, 46, 47, 49, 50]",14,3,20.81805341592229,R$65,10.0,105331604,2359.5,Real Bed,10.0,10.0,100.0,16142791,https://www.airbnb.com.br/rooms/16142791,10.0,0.8000000119209291,Private room
True,10.0,2,10.0,False,"[1, 3, 4, 8, 16, 28, 31, 33, 39, 40, 41, 42, 44, 45, 46, 47, 50]",6,3,22.419442140224003,R$70,9.0,102750902,727.0,Real Bed,10.0,10.0,100.0,15856104,https://www.airbnb.com.br/rooms/15856104,9.0,1.0,Private room
